iteration,section,code,indicator,score,verdict,yes_bar,confidence,margin,parse,na,session_id,language
5,C,C11,Self & Peer Assessment Facilitation,0.0,NO,Self- and peer-assessment structured and purposeful. Students use rubrics to assess work.,0.71,BORDERLINE,strict,False,Lesson-01,sw
5,C,C12,Classroom Resources & Space for Collaboration,0.0,NO,Resources and space well-organized for collaborative tasks. Materials accessible.,0.85,CLEAR,strict,False,Lesson-01,sw
6,B,B1,Instructional Clarity & Learning Objectives,1.0,YES,"Clear objective stated, referred to during lesson, linked to classroom activities.",0.72,BORDERLINE,strict,False,Lesson-01,sw
6,B,B3,Activities & Tasks Alignment,1.0,YES,Most activities directly support the learning objective.,0.85,CLEAR,strict,False,Lesson-01,sw
6,B,B4,Activation of Prior Knowledge,1.0,YES,Teacher connects new content to previously taught material.,0.66,BORDERLINE,strict,False,Lesson-01,sw
6,B,B5,Meaningful & Real-World Connections,0.0,NO,Content connected to students' lives or local context.,0.7,BORDERLINE,strict,False,Lesson-01,sw
6,B,B6,Differentiation / Catering to Learning Levels,0.0,NO,Tasks differentiated for at least 2 ability groups.,0.9,CLEAR,strict,False,Lesson-01,sw
6,B,B7,Use of Taleemabad Lesson Plan,0.0,NO,Plan followed with minor contextual adaptations.,0.66,BORDERLINE,strict,False,Lesson-01,sw
6,B,B8,Use of Prescribed Resources,0.0,NO,Key resources used as prescribed in lesson plan.,0.78,BORDERLINE,strict,False,Lesson-01,sw
6,B,B10,Lesson Closure & Consolidation,0.0,NO,"Structured closure: recap key points, check understanding.",0.76,BORDERLINE,strict,False,Lesson-01,sw
6,D,D1,Active Participation Rate,1.0,YES,"50-75% actively participating (writing, discussing, solving).",0.59,BORDERLINE,strict,False,Lesson-01,sw
6,D,D2,Cognitive Engagement Level (Bloom's),1.0,YES,Students applying concepts to new problems (Bloom's Apply/Analyze).,0.6,BORDERLINE,strict,False,Lesson-01,sw
6,D,D3,Student-to-Student Interaction,0.0,NO,Students discuss content in pairs/groups; academic language used.,0.72,BORDERLINE,strict,False,Lesson-01,sw
6,D,D7,Inclusivity of Engagement,1.0,YES,Students across ability levels and genders are participating.,0.62,BORDERLINE,strict,False,Lesson-01,sw
6,C,C1,Quality Questioning (Bloom's Aligned),0.0,NO,Purposeful mix including application & analysis questions. Open-ended questions dominate. Wait time given.,0.82,BORDERLINE,strict,False,Lesson-01,sw
6,C,C2,Responsive Re-explanation & Adaptive Teaching,0.0,NO,"Uses alternative representations (visual, concrete, analogy). Adjusts teaching to student level.",0.76,BORDERLINE,strict,False,Lesson-01,sw
6,C,C3,Effective Feedback,0.0,NO,Specific feedback on what was done well and what to improve. Actionable.,0.86,CLEAR,strict,False,Lesson-01,sw
6,C,C5,Student Agency & Voice,0.0,NO,Students make choices about how to demonstrate learning. Explore multiple perspectives.,0.85,CLEAR,strict,False,Lesson-01,sw
6,C,C7,Positive & Supportive Learning Environment,1.0,YES,"Warm, encouraging tone; mistakes treated as learning opportunities.",0.55,BORDERLINE,strict,False,Lesson-01,sw
6,C,C8,"Modeling, Scaffolding & Problem-Solving",0.0,NO,I Do -> We Do -> You Do scaffolding visible. Problem-solving and creativity modeled with clear strategies.,0.72,BORDERLINE,strict,False,Lesson-01,sw
6,C,C9,Collaborative Learning,0.0,NO,Purposeful pair/group tasks with clear roles. Students work towards synthesized solutions.,0.83,BORDERLINE,strict,False,Lesson-01,sw
6,C,C10,Integration of Taleemabad Technology,0.0,NO,Taleemabad videos/apps used to support learning objectives.,0.95,CLEAR,strict,False,Lesson-01,sw
6,C,C11,Self & Peer Assessment Facilitation,0.0,NO,Self- and peer-assessment structured and purposeful. Students use rubrics to assess work.,0.71,BORDERLINE,strict,False,Lesson-01,sw
6,C,C12,Classroom Resources & Space for Collaboration,0.0,NO,Resources and space well-organized for collaborative tasks. Materials accessible.,0.88,CLEAR,strict,False,Lesson-01,sw
6,F,F1,Content Accuracy,0.0,NO,Content is accurate; no errors observed.,0.68,BORDERLINE,strict,False,Lesson-01,sw
6,F,F2,Use of Academic Language,1.0,YES,Key terms used accurately and explained to students.,0.58,BORDERLINE,strict,False,Lesson-01,sw
6,F,F3,Anticipation of Student Misconceptions,0.0,NO,Anticipates and addresses at least 1-2 common misconceptions.,0.56,BORDERLINE,strict,False,Lesson-01,sw
6,F,F4,Depth of Explanation,0.0,NO,Explains the 'why' behind procedures; uses multiple representations.,0.85,CLEAR,strict,False,Lesson-01,sw
6,F,F5,Subject-Specific Pedagogy: MATH,,,Uses concrete -> pictorial -> abstract (CPA) progression; manipulatives present.,0.95,CLEAR,strict,True,Lesson-01,sw
6,F,F6,Subject-Specific Pedagogy: SCIENCE,,,Hands-on activities present; students make predictions and observations.,0.95,CLEAR,strict,True,Lesson-01,sw
6,F,F7,Subject-Specific Pedagogy: LITERACY / LANGUAGE,0.0,NO,"Teacher models reading strategies (prediction, summarizing, questioning). Balanced approach.",0.76,BORDERLINE,strict,False,Lesson-01,sw
6,F,F8,Cross-Curricular Connections,0.0,NO,Meaningful connections made to at least one other subject area.,0.93,CLEAR,strict,False,Lesson-01,sw
7,D,D1,Active Participation Rate,1.0,YES,"50-75% actively participating (writing, discussing, solving).",0.62,BORDERLINE,strict,False,Lesson-01,sw
7,D,D2,Cognitive Engagement Level (Bloom's),0.0,NO,Students applying concepts to new problems (Bloom's Apply/Analyze).,0.63,BORDERLINE,strict,False,Lesson-01,sw
7,D,D3,Student-to-Student Interaction,0.0,NO,Students discuss content in pairs/groups; academic language used.,0.72,BORDERLINE,strict,False,Lesson-01,sw
7,D,D7,Inclusivity of Engagement,0.0,NO,Students across ability levels and genders are participating.,0.6,BORDERLINE,strict,False,Lesson-01,sw
7,B,B1,Instructional Clarity & Learning Objectives,1.0,YES,"Clear objective stated, referred to during lesson, linked to classroom activities.",0.72,BORDERLINE,strict,False,Lesson-01,sw
7,B,B3,Activities & Tasks Alignment,1.0,YES,Most activities directly support the learning objective.,0.85,CLEAR,strict,False,Lesson-01,sw
7,B,B4,Activation of Prior Knowledge,1.0,YES,Teacher connects new content to previously taught material.,0.7,BORDERLINE,strict,False,Lesson-01,sw
7,B,B5,Meaningful & Real-World Connections,0.0,NO,Content connected to students' lives or local context.,0.68,BORDERLINE,strict,False,Lesson-01,sw
7,B,B6,Differentiation / Catering to Learning Levels,0.0,NO,Tasks differentiated for at least 2 ability groups.,0.93,CLEAR,strict,False,Lesson-01,sw
7,B,B7,Use of Taleemabad Lesson Plan,0.0,NO,Plan followed with minor contextual adaptations.,0.72,BORDERLINE,strict,False,Lesson-01,sw
7,B,B8,Use of Prescribed Resources,0.0,NO,Key resources used as prescribed in lesson plan.,0.85,CLEAR,strict,False,Lesson-01,sw
7,B,B10,Lesson Closure & Consolidation,0.0,NO,"Structured closure: recap key points, check understanding.",0.8,BORDERLINE,strict,False,Lesson-01,sw
7,C,C1,Quality Questioning (Bloom's Aligned),0.0,NO,Purposeful mix including application & analysis questions. Open-ended questions dominate. Wait time given.,0.82,BORDERLINE,strict,False,Lesson-01,sw
7,C,C2,Responsive Re-explanation & Adaptive Teaching,0.0,NO,"Uses alternative representations (visual, concrete, analogy). Adjusts teaching to student level.",0.79,BORDERLINE,strict,False,Lesson-01,sw
7,C,C3,Effective Feedback,0.0,NO,Specific feedback on what was done well and what to improve. Actionable.,0.86,CLEAR,strict,False,Lesson-01,sw
7,C,C5,Student Agency & Voice,0.0,NO,Students make choices about how to demonstrate learning. Explore multiple perspectives.,0.88,CLEAR,strict,False,Lesson-01,sw
7,C,C7,Positive & Supportive Learning Environment,0.0,NO,"Warm, encouraging tone; mistakes treated as learning opportunities.",0.62,BORDERLINE,strict,False,Lesson-01,sw
7,C,C8,"Modeling, Scaffolding & Problem-Solving",0.0,NO,I Do -> We Do -> You Do scaffolding visible. Problem-solving and creativity modeled with clear strategies.,0.72,BORDERLINE,strict,False,Lesson-01,sw
7,C,C9,Collaborative Learning,0.0,NO,Purposeful pair/group tasks with clear roles. Students work towards synthesized solutions.,0.8,BORDERLINE,strict,False,Lesson-01,sw
7,C,C10,Integration of Taleemabad Technology,0.0,NO,Taleemabad videos/apps used to support learning objectives.,0.95,CLEAR,strict,False,Lesson-01,sw
7,C,C11,Self & Peer Assessment Facilitation,0.0,NO,Self- and peer-assessment structured and purposeful. Students use rubrics to assess work.,0.72,BORDERLINE,strict,False,Lesson-01,sw
7,C,C12,Classroom Resources & Space for Collaboration,0.0,NO,Resources and space well-organized for collaborative tasks. Materials accessible.,0.76,BORDERLINE,strict,False,Lesson-01,sw
7,F,F1,Content Accuracy,0.0,NO,Content is accurate; no errors observed.,0.73,BORDERLINE,strict,False,Lesson-01,sw
7,F,F2,Use of Academic Language,1.0,YES,Key terms used accurately and explained to students.,0.56,BORDERLINE,strict,False,Lesson-01,sw
7,F,F3,Anticipation of Student Misconceptions,0.0,NO,Anticipates and addresses at least 1-2 common misconceptions.,0.57,BORDERLINE,strict,False,Lesson-01,sw
7,F,F4,Depth of Explanation,0.0,NO,Explains the 'why' behind procedures; uses multiple representations.,0.86,CLEAR,strict,False,Lesson-01,sw
7,F,F5,Subject-Specific Pedagogy: MATH,,,Uses concrete -> pictorial -> abstract (CPA) progression; manipulatives present.,0.95,CLEAR,strict,True,Lesson-01,sw
7,F,F6,Subject-Specific Pedagogy: SCIENCE,,,Hands-on activities present; students make predictions and observations.,0.95,CLEAR,strict,True,Lesson-01,sw
7,F,F7,Subject-Specific Pedagogy: LITERACY / LANGUAGE,0.0,NO,"Teacher models reading strategies (prediction, summarizing, questioning). Balanced approach.",0.82,BORDERLINE,strict,False,Lesson-01,sw
7,F,F8,Cross-Curricular Connections,0.0,NO,Meaningful connections made to at least one other subject area.,0.93,CLEAR,strict,False,Lesson-01,sw
8,B,B1,Instructional Clarity & Learning Objectives,1.0,YES,"Clear objective stated, referred to during lesson, linked to classroom activities.",0.68,BORDERLINE,strict,False,Lesson-01,sw
8,B,B3,Activities & Tasks Alignment,1.0,YES,Most activities directly support the learning objective.,0.82,BORDERLINE,strict,False,Lesson-01,sw
8,B,B4,Activation of Prior Knowledge,1.0,YES,Teacher connects new content to previously taught material.,0.6,BORDERLINE,strict,False,Lesson-01,sw
8,B,B5,Meaningful & Real-World Connections,0.0,NO,Content connected to students' lives or local context.,0.66,BORDERLINE,strict,False,Lesson-01,sw
8,B,B6,Differentiation / Catering to Learning Levels,0.0,NO,Tasks differentiated for at least 2 ability groups.,0.9,CLEAR,strict,False,Lesson-01,sw
8,B,B7,Use of Taleemabad Lesson Plan,0.0,NO,Plan followed with minor contextual adaptations.,0.72,BORDERLINE,strict,False,Lesson-01,sw
8,B,B8,Use of Prescribed Resources,0.0,NO,Key resources used as prescribed in lesson plan.,0.82,BORDERLINE,strict,False,Lesson-01,sw
8,B,B10,Lesson Closure & Consolidation,0.0,NO,"Structured closure: recap key points, check understanding.",0.83,BORDERLINE,strict,False,Lesson-01,sw
8,D,D1,Active Participation Rate,1.0,YES,"50-75% actively participating (writing, discussing, solving).",0.63,BORDERLINE,strict,False,Lesson-01,sw
8,D,D2,Cognitive Engagement Level (Bloom's),1.0,YES,Students applying concepts to new problems (Bloom's Apply/Analyze).,0.55,BORDERLINE,strict,False,Lesson-01,sw
8,D,D3,Student-to-Student Interaction,0.0,NO,Students discuss content in pairs/groups; academic language used.,0.68,BORDERLINE,strict,False,Lesson-01,sw
8,D,D7,Inclusivity of Engagement,1.0,YES,Students across ability levels and genders are participating.,0.6,BORDERLINE,strict,False,Lesson-01,sw
8,F,F1,Content Accuracy,0.0,NO,Content is accurate; no errors observed.,0.58,BORDERLINE,strict,False,Lesson-01,sw
8,F,F2,Use of Academic Language,1.0,YES,Key terms used accurately and explained to students.,0.6,BORDERLINE,strict,False,Lesson-01,sw
8,F,F3,Anticipation of Student Misconceptions,0.0,NO,Anticipates and addresses at least 1-2 common misconceptions.,0.55,BORDERLINE,strict,False,Lesson-01,sw
8,F,F4,Depth of Explanation,0.0,NO,Explains the 'why' behind procedures; uses multiple representations.,0.86,CLEAR,strict,False,Lesson-01,sw
8,F,F5,Subject-Specific Pedagogy: MATH,,,Uses concrete -> pictorial -> abstract (CPA) progression; manipulatives present.,0.95,CLEAR,strict,True,Lesson-01,sw
8,F,F6,Subject-Specific Pedagogy: SCIENCE,,,Hands-on activities present; students make predictions and observations.,0.95,CLEAR,strict,True,Lesson-01,sw
8,F,F7,Subject-Specific Pedagogy: LITERACY / LANGUAGE,0.0,NO,"Teacher models reading strategies (prediction, summarizing, questioning). Balanced approach.",0.72,BORDERLINE,strict,False,Lesson-01,sw
8,F,F8,Cross-Curricular Connections,0.0,NO,Meaningful connections made to at least one other subject area.,0.93,CLEAR,strict,False,Lesson-01,sw
8,C,C1,Quality Questioning (Bloom's Aligned),0.0,NO,Purposeful mix including application & analysis questions. Open-ended questions dominate. Wait time given.,0.72,BORDERLINE,strict,False,Lesson-01,sw
8,C,C2,Responsive Re-explanation & Adaptive Teaching,0.0,NO,"Uses alternative representations (visual, concrete, analogy). Adjusts teaching to student level.",0.7,BORDERLINE,strict,False,Lesson-01,sw
8,C,C3,Effective Feedback,0.0,NO,Specific feedback on what was done well and what to improve. Actionable.,0.88,CLEAR,strict,False,Lesson-01,sw
8,C,C5,Student Agency & Voice,0.0,NO,Students make choices about how to demonstrate learning. Explore multiple perspectives.,0.8,BORDERLINE,strict,False,Lesson-01,sw
8,C,C7,Positive & Supportive Learning Environment,1.0,YES,"Warm, encouraging tone; mistakes treated as learning opportunities.",0.54,BORDERLINE,strict,False,Lesson-01,sw
8,C,C8,"Modeling, Scaffolding & Problem-Solving",0.0,NO,I Do -> We Do -> You Do scaffolding visible. Problem-solving and creativity modeled with clear strategies.,0.66,BORDERLINE,strict,False,Lesson-01,sw
8,C,C9,Collaborative Learning,0.0,NO,Purposeful pair/group tasks with clear roles. Students work towards synthesized solutions.,0.82,BORDERLINE,strict,False,Lesson-01,sw
8,C,C10,Integration of Taleemabad Technology,0.0,NO,Taleemabad videos/apps used to support learning objectives.,0.95,CLEAR,strict,False,Lesson-01,sw
8,C,C11,Self & Peer Assessment Facilitation,0.0,NO,Self- and peer-assessment structured and purposeful. Students use rubrics to assess work.,0.72,BORDERLINE,strict,False,Lesson-01,sw
8,C,C12,Classroom Resources & Space for Collaboration,0.0,NO,Resources and space well-organized for collaborative tasks. Materials accessible.,0.85,CLEAR,strict,False,Lesson-01,sw
9,B,B1,Instructional Clarity & Learning Objectives,1.0,YES,"Clear objective stated, referred to during lesson, linked to classroom activities.",0.72,BORDERLINE,strict,False,Lesson-01,sw
9,B,B3,Activities & Tasks Alignment,1.0,YES,Most activities directly support the learning objective.,0.86,CLEAR,strict,False,Lesson-01,sw
9,B,B4,Activation of Prior Knowledge,1.0,YES,Teacher connects new content to previously taught material.,0.63,BORDERLINE,strict,False,Lesson-01,sw
9,B,B5,Meaningful & Real-World Connections,0.0,NO,Content connected to students' lives or local context.,0.66,BORDERLINE,strict,False,Lesson-01,sw
9,B,B6,Differentiation / Catering to Learning Levels,0.0,NO,Tasks differentiated for at least 2 ability groups.,0.92,CLEAR,strict,False,Lesson-01,sw
9,B,B7,Use of Taleemabad Lesson Plan,0.0,NO,Plan followed with minor contextual adaptations.,0.72,BORDERLINE,strict,False,Lesson-01,sw
9,B,B8,Use of Prescribed Resources,0.0,NO,Key resources used as prescribed in lesson plan.,0.83,BORDERLINE,strict,False,Lesson-01,sw
9,B,B10,Lesson Closure & Consolidation,0.0,NO,"Structured closure: recap key points, check understanding.",0.79,BORDERLINE,strict,False,Lesson-01,sw
9,C,C1,Quality Questioning (Bloom's Aligned),0.0,NO,Purposeful mix including application & analysis questions. Open-ended questions dominate. Wait time given.,0.71,BORDERLINE,strict,False,Lesson-01,sw
9,C,C2,Responsive Re-explanation & Adaptive Teaching,0.0,NO,"Uses alternative representations (visual, concrete, analogy). Adjusts teaching to student level.",0.66,BORDERLINE,strict,False,Lesson-01,sw
9,C,C3,Effective Feedback,0.0,NO,Specific feedback on what was done well and what to improve. Actionable.,0.85,CLEAR,strict,False,Lesson-01,sw
9,C,C5,Student Agency & Voice,0.0,NO,Students make choices about how to demonstrate learning. Explore multiple perspectives.,0.82,BORDERLINE,strict,False,Lesson-01,sw
9,C,C7,Positive & Supportive Learning Environment,0.0,NO,"Warm, encouraging tone; mistakes treated as learning opportunities.",0.55,BORDERLINE,strict,False,Lesson-01,sw
9,C,C8,"Modeling, Scaffolding & Problem-Solving",0.0,NO,I Do -> We Do -> You Do scaffolding visible. Problem-solving and creativity modeled with clear strategies.,0.74,BORDERLINE,strict,False,Lesson-01,sw
